_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,what_topics_is_this_review_about,comment,id,industry,what_topics_is_this_review_about_gold
920745081,3/30/2016 01:53:33,false,1941632058,,3/30/2016 01:50:10,false,neodev,0.8571,26653420,MYS,11,Miri,175.144.185.219,other,First time Prius buyer. David Reyes answered all my questions with direct answers. He worked with me to find the best car and deal for my needs. This purchase was as smooth as I could imagine from a large dealership. David was very accommodating all around.,DEALER_RATER.g0E0sufg5rzLWbM4XUayNw.r2489256,health-care-physicians,
920745081,3/30/2016 01:57:43,false,1941639390,,3/30/2016 01:54:36,false,clixsense,0.8571,32175836,PER,15,Lima,179.7.84.68,other,First time Prius buyer. David Reyes answered all my questions with direct answers. He worked with me to find the best car and deal for my needs. This purchase was as smooth as I could imagine from a large dealership. David was very accommodating all around.,DEALER_RATER.g0E0sufg5rzLWbM4XUayNw.r2489256,health-care-physicians,
920745082,3/29/2016 23:57:13,false,1941447957,,3/29/2016 23:51:01,false,neodev,0.8148,36750267,SRB,00,Belgrade,94.189.184.151,"bedside_manner
doctor_competence","Dr. Collins is one of the best doctors in the Downey area. Every visit I have, always have positive outcomes. He listen to the patient and never rush you out of his office. For the past 25 years I have been very please with this doctor and even though most of the time you have some waiting to see him, it is worthed :)",VITALS.LrdiUJQys3DWViU39cKhoA.gNHaIz3o6xH_HRtUXvB6Hg,health-care-physicians,
920745082,3/30/2016 00:00:25,false,1941451671,,3/29/2016 23:57:35,false,neodev,0.8333,33750934,VEN,13,Barquisimeto,190.207.223.20,doctor_competence,"Dr. Collins is one of the best doctors in the Downey area. Every visit I have, always have positive outcomes. He listen to the patient and never rush you out of his office. For the past 25 years I have been very please with this doctor and even though most of the time you have some waiting to see him, it is worthed :)",VITALS.LrdiUJQys3DWViU39cKhoA.gNHaIz3o6xH_HRtUXvB6Hg,health-care-physicians,
920745082,3/30/2016 00:27:30,false,1941488142,,3/30/2016 00:22:14,false,clixsense,0.8571,32175836,PER,15,Lima,179.7.84.68,bedside_manner,"Dr. Collins is one of the best doctors in the Downey area. Every visit I have, always have positive outcomes. He listen to the patient and never rush you out of his office. For the past 25 years I have been very please with this doctor and even though most of the time you have some waiting to see him, it is worthed :)",VITALS.LrdiUJQys3DWViU39cKhoA.gNHaIz3o6xH_HRtUXvB6Hg,health-care-physicians,
920745082,3/30/2016 00:31:25,false,1941493272,,3/30/2016 00:27:52,false,neodev,0.7895,34937431,VEN,19,Cumaná,190.38.117.81,"bedside_manner
doctor_competence","Dr. Collins is one of the best doctors in the Downey area. Every visit I have, always have positive outcomes. He listen to the patient and never rush you out of his office. For the past 25 years I have been very please with this doctor and even though most of the time you have some waiting to see him, it is worthed :)",VITALS.LrdiUJQys3DWViU39cKhoA.gNHaIz3o6xH_HRtUXvB6Hg,health-care-physicians,
920745083,3/30/2016 00:03:16,false,1941455561,,3/30/2016 00:00:21,false,neodev,0.8235,20555022,IND,07,Delhi,223.176.48.43,wait_time,"AWFUL! Do not go here! Not only was the wait too long, I was rushed. And then, I was told that my well check up visit was covered to then get a bill in the mail stating that I own money for the visit. I called to have someone explain this to me, after several tries calling I finally have the billing manager explain to me that because I had a question that did not regard my regular check up I was being charged as if a ""special"" visit. So basically she answered a question of mine a charged me 50$. I did not appreciate the sneaky charge and I was FURIOUS with the billing manager's attitude toward me. She spoke over me and kept interrupting everything I said. And repeatedly said I was wrong. It was disgusting how she acted, I hope she is ashamed of herself. This isn't right you don't treat people this way. And the unprofessionalism was unbelievable! I have never in my life experienced this kind of behavior or care, or lack of. In all seriousness and genuinely do not go here. I don't want this to happen to someone else. Do not go here and be blindsided by unexpected fees and bills.",WELLNESS.8RCqEQ5GpzH3jn4EbuSW8Q.2185577522,health-care-physicians,
920745083,3/30/2016 00:05:14,false,1941458286,,3/29/2016 23:58:03,false,clixsense,0.8571,32175836,PER,15,Lima,179.7.84.68,wait_time,"AWFUL! Do not go here! Not only was the wait too long, I was rushed. And then, I was told that my well check up visit was covered to then get a bill in the mail stating that I own money for the visit. I called to have someone explain this to me, after several tries calling I finally have the billing manager explain to me that because I had a question that did not regard my regular check up I was being charged as if a ""special"" visit. So basically she answered a question of mine a charged me 50$. I did not appreciate the sneaky charge and I was FURIOUS with the billing manager's attitude toward me. She spoke over me and kept interrupting everything I said. And repeatedly said I was wrong. It was disgusting how she acted, I hope she is ashamed of herself. This isn't right you don't treat people this way. And the unprofessionalism was unbelievable! I have never in my life experienced this kind of behavior or care, or lack of. In all seriousness and genuinely do not go here. I don't want this to happen to someone else. Do not go here and be blindsided by unexpected fees and bills.",WELLNESS.8RCqEQ5GpzH3jn4EbuSW8Q.2185577522,health-care-physicians,
920745083,3/30/2016 00:31:34,false,1941493438,,3/30/2016 00:28:00,false,neodev,0.8333,33750934,VEN,13,Barquisimeto,190.207.223.20,staff,"AWFUL! Do not go here! Not only was the wait too long, I was rushed. And then, I was told that my well check up visit was covered to then get a bill in the mail stating that I own money for the visit. I called to have someone explain this to me, after several tries calling I finally have the billing manager explain to me that because I had a question that did not regard my regular check up I was being charged as if a ""special"" visit. So basically she answered a question of mine a charged me 50$. I did not appreciate the sneaky charge and I was FURIOUS with the billing manager's attitude toward me. She spoke over me and kept interrupting everything I said. And repeatedly said I was wrong. It was disgusting how she acted, I hope she is ashamed of herself. This isn't right you don't treat people this way. And the unprofessionalism was unbelievable! I have never in my life experienced this kind of behavior or care, or lack of. In all seriousness and genuinely do not go here. I don't want this to happen to someone else. Do not go here and be blindsided by unexpected fees and bills.",WELLNESS.8RCqEQ5GpzH3jn4EbuSW8Q.2185577522,health-care-physicians,
920745083,3/30/2016 00:35:57,false,1941499920,,3/30/2016 00:32:01,false,neodev,0.8571,26653420,MYS,11,Miri,175.144.185.219,"wait_time
valuepricebilling_issues
administrative_process","AWFUL! Do not go here! Not only was the wait too long, I was rushed. And then, I was told that my well check up visit was covered to then get a bill in the mail stating that I own money for the visit. I called to have someone explain this to me, after several tries calling I finally have the billing manager explain to me that because I had a question that did not regard my regular check up I was being charged as if a ""special"" visit. So basically she answered a question of mine a charged me 50$. I did not appreciate the sneaky charge and I was FURIOUS with the billing manager's attitude toward me. She spoke over me and kept interrupting everything I said. And repeatedly said I was wrong. It was disgusting how she acted, I hope she is ashamed of herself. This isn't right you don't treat people this way. And the unprofessionalism was unbelievable! I have never in my life experienced this kind of behavior or care, or lack of. In all seriousness and genuinely do not go here. I don't want this to happen to someone else. Do not go here and be blindsided by unexpected fees and bills.",WELLNESS.8RCqEQ5GpzH3jn4EbuSW8Q.2185577522,health-care-physicians,
920745084,3/30/2016 00:03:34,false,1941456022,,3/30/2016 00:00:26,false,neodev,0.8333,33750934,VEN,13,Barquisimeto,190.207.223.20,doctor_competence,"My husband, Bruce Adams, is Dr. Warner's patient and we have nothing but 5 Stars to recommend Dr. Warner to anyone who desires a superb neurologist. We are blessed to have a doctor who always listens and takes his time with each patient. - a rarity in this day and age.",GOOGLE_PLACES.E3PFaD7qj15_CcdHInsuiw.yRrxu6e_4EABMeqd2VyhDA,health-care-physicians,
920745084,3/30/2016 00:05:36,false,1941458862,,3/30/2016 00:03:18,false,neodev,0.8235,20555022,IND,07,Delhi,223.176.48.43,likely_to_recommend,"My husband, Bruce Adams, is Dr. Warner's patient and we have nothing but 5 Stars to recommend Dr. Warner to anyone who desires a superb neurologist. We are blessed to have a doctor who always listens and takes his time with each patient. - a rarity in this day and age.",GOOGLE_PLACES.E3PFaD7qj15_CcdHInsuiw.yRrxu6e_4EABMeqd2VyhDA,health-care-physicians,
920745084,3/30/2016 00:10:27,false,1941465287,,3/30/2016 00:05:16,false,clixsense,0.8571,32175836,PER,15,Lima,179.7.84.68,bedside_manner,"My husband, Bruce Adams, is Dr. Warner's patient and we have nothing but 5 Stars to recommend Dr. Warner to anyone who desires a superb neurologist. We are blessed to have a doctor who always listens and takes his time with each patient. - a rarity in this day and age.",GOOGLE_PLACES.E3PFaD7qj15_CcdHInsuiw.yRrxu6e_4EABMeqd2VyhDA,health-care-physicians,
920745084,3/30/2016 00:18:50,false,1941476154,,3/30/2016 00:12:26,false,neodev,0.7895,34937431,VEN,19,Cumaná,190.38.117.81,"bedside_manner
likely_to_recommend
doctor_competence","My husband, Bruce Adams, is Dr. Warner's patient and we have nothing but 5 Stars to recommend Dr. Warner to anyone who desires a superb neurologist. We are blessed to have a doctor who always listens and takes his time with each patient. - a rarity in this day and age.",GOOGLE_PLACES.E3PFaD7qj15_CcdHInsuiw.yRrxu6e_4EABMeqd2VyhDA,health-care-physicians,
920745084,3/30/2016 00:26:22,false,1941486611,,3/30/2016 00:23:29,false,clixsense,0.8235,34192482,MEX,31,Mérida,189.215.56.43,"bedside_manner
doctor_competence","My husband, Bruce Adams, is Dr. Warner's patient and we have nothing but 5 Stars to recommend Dr. Warner to anyone who desires a superb neurologist. We are blessed to have a doctor who always listens and takes his time with each patient. - a rarity in this day and age.",GOOGLE_PLACES.E3PFaD7qj15_CcdHInsuiw.yRrxu6e_4EABMeqd2VyhDA,health-care-physicians,
920745085,3/29/2016 23:23:30,false,1941400189,,3/29/2016 23:21:19,false,neodev,0.8235,31503638,SRB,02,Novi Sad,178.222.209.120,likely_to_recommend,Dr. Gary Ceechi is an excellent doctor.I appreciate his straight forward approach. You can understand what he says -- no medical double-talk. I highly recommend him.,VITALS._ibkTIr5l1trOMmJwHep8w.ow5ZhfTF-7Lo9Zi2q1KAyw,health-care-physicians,
920745085,3/29/2016 23:27:25,false,1941406184,,3/29/2016 23:22:57,false,elite,0.8182,36624537,DZA,"","",105.103.135.139,likely_to_recommend,Dr. Gary Ceechi is an excellent doctor.I appreciate his straight forward approach. You can understand what he says -- no medical double-talk. I highly recommend him.,VITALS._ibkTIr5l1trOMmJwHep8w.ow5ZhfTF-7Lo9Zi2q1KAyw,health-care-physicians,
920745085,3/29/2016 23:57:34,false,1941448399,,3/29/2016 23:53:06,false,neodev,0.8333,33750934,VEN,13,Barquisimeto,190.207.223.20,doctor_competence,Dr. Gary Ceechi is an excellent doctor.I appreciate his straight forward approach. You can understand what he says -- no medical double-talk. I highly recommend him.,VITALS._ibkTIr5l1trOMmJwHep8w.ow5ZhfTF-7Lo9Zi2q1KAyw,health-care-physicians,
920745085,3/30/2016 01:51:08,false,1941627642,,3/30/2016 01:47:55,false,clixsense,0.8571,32175836,PER,15,Lima,179.7.84.68,bedside_manner,Dr. Gary Ceechi is an excellent doctor.I appreciate his straight forward approach. You can understand what he says -- no medical double-talk. I highly recommend him.,VITALS._ibkTIr5l1trOMmJwHep8w.ow5ZhfTF-7Lo9Zi2q1KAyw,health-care-physicians,
920745085,3/30/2016 03:38:05,false,1941815676,,3/30/2016 03:36:27,false,neodev,0.8571,26653420,MYS,11,Miri,175.144.185.219,"doctor_competence
bedside_manner",Dr. Gary Ceechi is an excellent doctor.I appreciate his straight forward approach. You can understand what he says -- no medical double-talk. I highly recommend him.,VITALS._ibkTIr5l1trOMmJwHep8w.ow5ZhfTF-7Lo9Zi2q1KAyw,health-care-physicians,
920745086,3/29/2016 23:27:43,false,1941406561,,3/29/2016 23:24:28,false,instagc,0.7273,33427067,USA,MA,South Hadley,24.41.68.35,"bedside_manner
likely_to_recommend
comfortattractiveness","Dr. Anne White is absolutely charming, kind, and has a way of explaining things in terms I can understand.Her office has a warm and inviting atmosphere. I have been very pleased with the care I have received from this office. The location is great. I highly recommend Dr. Anne L. White and her office.",INSIDER_PAGES_7fcc7dbb2b6a674bf351e8ef9c5d62c1_b91231b0d031622a759587d0c05d17b3,health-care-physicians,
920745086,3/29/2016 23:27:53,false,1941406819,,3/29/2016 23:25:56,false,neodev,0.8235,31503638,SRB,02,Novi Sad,178.222.209.120,care_coordination,"Dr. Anne White is absolutely charming, kind, and has a way of explaining things in terms I can understand.Her office has a warm and inviting atmosphere. I have been very pleased with the care I have received from this office. The location is great. I highly recommend Dr. Anne L. White and her office.",INSIDER_PAGES_7fcc7dbb2b6a674bf351e8ef9c5d62c1_b91231b0d031622a759587d0c05d17b3,health-care-physicians,
920745086,3/29/2016 23:40:30,false,1941424994,,3/29/2016 23:27:25,false,neodev,0.8333,33750934,VEN,13,Barquisimeto,190.207.223.20,staff,"Dr. Anne White is absolutely charming, kind, and has a way of explaining things in terms I can understand.Her office has a warm and inviting atmosphere. I have been very pleased with the care I have received from this office. The location is great. I highly recommend Dr. Anne L. White and her office.",INSIDER_PAGES_7fcc7dbb2b6a674bf351e8ef9c5d62c1_b91231b0d031622a759587d0c05d17b3,health-care-physicians,
920745086,3/29/2016 23:54:54,false,1941444667,,3/29/2016 23:45:35,false,clixsense,0.8095,6591664,MEX,"","",187.226.188.80,"comfortattractiveness
doctor_competence","Dr. Anne White is absolutely charming, kind, and has a way of explaining things in terms I can understand.Her office has a warm and inviting atmosphere. I have been very pleased with the care I have received from this office. The location is great. I highly recommend Dr. Anne L. White and her office.",INSIDER_PAGES_7fcc7dbb2b6a674bf351e8ef9c5d62c1_b91231b0d031622a759587d0c05d17b3,health-care-physicians,
920745086,3/30/2016 00:00:56,false,1941452465,,3/29/2016 23:55:25,false,clixsense,0.8235,34192482,MEX,31,Mérida,189.215.56.43,"likely_to_recommend
bedside_manner","Dr. Anne White is absolutely charming, kind, and has a way of explaining things in terms I can understand.Her office has a warm and inviting atmosphere. I have been very pleased with the care I have received from this office. The location is great. I highly recommend Dr. Anne L. White and her office.",INSIDER_PAGES_7fcc7dbb2b6a674bf351e8ef9c5d62c1_b91231b0d031622a759587d0c05d17b3,health-care-physicians,
920745086,3/30/2016 00:12:24,false,1941468015,,3/30/2016 00:02:39,false,neodev,0.7895,34937431,VEN,19,Cumaná,190.38.117.81,"comfortattractiveness
bedside_manner
likely_to_recommend","Dr. Anne White is absolutely charming, kind, and has a way of explaining things in terms I can understand.Her office has a warm and inviting atmosphere. I have been very pleased with the care I have received from this office. The location is great. I highly recommend Dr. Anne L. White and her office.",INSIDER_PAGES_7fcc7dbb2b6a674bf351e8ef9c5d62c1_b91231b0d031622a759587d0c05d17b3,health-care-physicians,
920745086,3/30/2016 00:18:41,false,1941475843,,3/30/2016 00:16:44,false,clixsense,0.8571,32175836,PER,15,Lima,179.7.84.68,comfortattractiveness,"Dr. Anne White is absolutely charming, kind, and has a way of explaining things in terms I can understand.Her office has a warm and inviting atmosphere. I have been very pleased with the care I have received from this office. The location is great. I highly recommend Dr. Anne L. White and her office.",INSIDER_PAGES_7fcc7dbb2b6a674bf351e8ef9c5d62c1_b91231b0d031622a759587d0c05d17b3,health-care-physicians,
920745087,3/29/2016 23:27:43,false,1941406567,,3/29/2016 23:24:28,false,instagc,0.7273,33427067,USA,MA,South Hadley,24.41.68.35,"staff
doctor_competence",Dr. Starke thoroughly explains everything including all options and does not rush through the visit.  The office staff is friendly and efficient.,KIOSK_65fe5e518893ef7116a4bc4a84706687_eb329eee62eec05cc2edd6e1d5ffd9e1,health-care-physicians,
920745087,3/29/2016 23:27:53,false,1941406820,,3/29/2016 23:25:56,false,neodev,0.8235,31503638,SRB,02,Novi Sad,178.222.209.120,staff,Dr. Starke thoroughly explains everything including all options and does not rush through the visit.  The office staff is friendly and efficient.,KIOSK_65fe5e518893ef7116a4bc4a84706687_eb329eee62eec05cc2edd6e1d5ffd9e1,health-care-physicians,
920745087,3/29/2016 23:40:30,false,1941424990,,3/29/2016 23:27:25,false,neodev,0.8333,33750934,VEN,13,Barquisimeto,190.207.223.20,staff,Dr. Starke thoroughly explains everything including all options and does not rush through the visit.  The office staff is friendly and efficient.,KIOSK_65fe5e518893ef7116a4bc4a84706687_eb329eee62eec05cc2edd6e1d5ffd9e1,health-care-physicians,
920745087,3/29/2016 23:54:54,false,1941444669,,3/29/2016 23:45:35,false,clixsense,0.8095,6591664,MEX,"","",187.226.188.80,"staff
bedside_manner",Dr. Starke thoroughly explains everything including all options and does not rush through the visit.  The office staff is friendly and efficient.,KIOSK_65fe5e518893ef7116a4bc4a84706687_eb329eee62eec05cc2edd6e1d5ffd9e1,health-care-physicians,
920745087,3/30/2016 00:00:56,false,1941452470,,3/29/2016 23:55:25,false,clixsense,0.8235,34192482,MEX,31,Mérida,189.215.56.43,"bedside_manner
staff",Dr. Starke thoroughly explains everything including all options and does not rush through the visit.  The office staff is friendly and efficient.,KIOSK_65fe5e518893ef7116a4bc4a84706687_eb329eee62eec05cc2edd6e1d5ffd9e1,health-care-physicians,
920745088,3/29/2016 23:36:51,false,1941419875,,3/29/2016 23:34:20,false,neodev,0.8235,31503638,SRB,02,Novi Sad,178.222.209.120,doctor_competence,Dr. Alvarez is very thorough and takes time to listen to you. He treats you like you are special and his utmost concern.He is first class and is knowledgeable about a large number of medical issues.,U_COMPARE_HEALTH_CARE.CbHBmVlf9sIEtVpdrSPGXg.rv-9072652,health-care-physicians,
920745088,3/29/2016 23:45:34,false,1941431791,,3/29/2016 23:34:00,false,clixsense,0.8095,6591664,MEX,"","",187.226.188.80,bedside_manner,Dr. Alvarez is very thorough and takes time to listen to you. He treats you like you are special and his utmost concern.He is first class and is knowledgeable about a large number of medical issues.,U_COMPARE_HEALTH_CARE.CbHBmVlf9sIEtVpdrSPGXg.rv-9072652,health-care-physicians,
920745088,3/29/2016 23:53:04,false,1941442200,,3/29/2016 23:45:28,false,neodev,0.8333,33750934,VEN,13,Barquisimeto,190.207.223.20,doctor_competence,Dr. Alvarez is very thorough and takes time to listen to you. He treats you like you are special and his utmost concern.He is first class and is knowledgeable about a large number of medical issues.,U_COMPARE_HEALTH_CARE.CbHBmVlf9sIEtVpdrSPGXg.rv-9072652,health-care-physicians,
920745088,3/30/2016 00:00:19,false,1941451592,,3/29/2016 23:57:15,false,neodev,0.8235,20555022,IND,07,Delhi,223.176.48.43,bedside_manner,Dr. Alvarez is very thorough and takes time to listen to you. He treats you like you are special and his utmost concern.He is first class and is knowledgeable about a large number of medical issues.,U_COMPARE_HEALTH_CARE.CbHBmVlf9sIEtVpdrSPGXg.rv-9072652,health-care-physicians,
920745088,3/30/2016 00:02:37,false,1941454763,,3/29/2016 23:57:47,false,neodev,0.7895,34937431,VEN,19,Cumaná,190.38.117.81,"bedside_manner
doctor_competence",Dr. Alvarez is very thorough and takes time to listen to you. He treats you like you are special and his utmost concern.He is first class and is knowledgeable about a large number of medical issues.,U_COMPARE_HEALTH_CARE.CbHBmVlf9sIEtVpdrSPGXg.rv-9072652,health-care-physicians,
920745089,3/30/2016 00:07:16,false,1941461137,,3/30/2016 00:05:38,false,neodev,0.8235,20555022,IND,07,Delhi,223.176.48.43,care_coordination,"You can get your services elsewhere"" is the quote I received today from Bristol Park Memorial care, when my daughter was going in for her bloodwork...  They Used to be such a good medical company / service.   Now I am under the impression there just money oriented, and care less about patient health!!!   we didn't pay our complete deductible, so they blocked us the day of the appointment! I'm still in shock and feel bad for my family!",YELP.7xyYfliJiCZOu3ts7f_U7Q.jIzTXdQRcFfjQAtMdBoznQ,health-care-physicians,
920745089,3/30/2016 00:11:51,false,1941467294,,3/30/2016 00:08:58,false,neodev,0.8333,33750934,VEN,13,Barquisimeto,190.207.223.20,technologyamenities,"You can get your services elsewhere"" is the quote I received today from Bristol Park Memorial care, when my daughter was going in for her bloodwork...  They Used to be such a good medical company / service.   Now I am under the impression there just money oriented, and care less about patient health!!!   we didn't pay our complete deductible, so they blocked us the day of the appointment! I'm still in shock and feel bad for my family!",YELP.7xyYfliJiCZOu3ts7f_U7Q.jIzTXdQRcFfjQAtMdBoznQ,health-care-physicians,
920745089,3/30/2016 00:45:54,false,1941513489,,3/30/2016 00:40:24,false,neodev,0.8571,21628557,MEX,"","",187.226.188.80,administrative_process,"You can get your services elsewhere"" is the quote I received today from Bristol Park Memorial care, when my daughter was going in for her bloodwork...  They Used to be such a good medical company / service.   Now I am under the impression there just money oriented, and care less about patient health!!!   we didn't pay our complete deductible, so they blocked us the day of the appointment! I'm still in shock and feel bad for my family!",YELP.7xyYfliJiCZOu3ts7f_U7Q.jIzTXdQRcFfjQAtMdBoznQ,health-care-physicians,
920745089,3/30/2016 01:54:30,false,1941633600,,3/30/2016 01:51:10,false,clixsense,0.8571,32175836,PER,15,Lima,179.7.84.68,valuepricebilling_issues,"You can get your services elsewhere"" is the quote I received today from Bristol Park Memorial care, when my daughter was going in for her bloodwork...  They Used to be such a good medical company / service.   Now I am under the impression there just money oriented, and care less about patient health!!!   we didn't pay our complete deductible, so they blocked us the day of the appointment! I'm still in shock and feel bad for my family!",YELP.7xyYfliJiCZOu3ts7f_U7Q.jIzTXdQRcFfjQAtMdBoznQ,health-care-physicians,
920745089,3/30/2016 02:29:30,false,1941696605,,3/30/2016 02:26:04,false,neodev,0.8214,36296826,MEX,03,San José Del Cabo,189.176.187.120,valuepricebilling_issues,"You can get your services elsewhere"" is the quote I received today from Bristol Park Memorial care, when my daughter was going in for her bloodwork...  They Used to be such a good medical company / service.   Now I am under the impression there just money oriented, and care less about patient health!!!   we didn't pay our complete deductible, so they blocked us the day of the appointment! I'm still in shock and feel bad for my family!",YELP.7xyYfliJiCZOu3ts7f_U7Q.jIzTXdQRcFfjQAtMdBoznQ,health-care-physicians,
920745090,3/30/2016 00:07:16,false,1941461132,,3/30/2016 00:05:38,false,neodev,0.8235,20555022,IND,07,Delhi,223.176.48.43,staff,Great staff and no waiting. Dr. Johnson was super kind with wonderful bedside manner.,RATE_MDS.RUPJ_4JtMoizYGbgUy_SBQ.VrHworIoILJTwhhslMxYgQ,health-care-physicians,
920745090,3/30/2016 00:08:56,false,1941463344,,3/30/2016 00:03:36,false,neodev,0.8333,33750934,VEN,13,Barquisimeto,190.207.223.20,staff,Great staff and no waiting. Dr. Johnson was super kind with wonderful bedside manner.,RATE_MDS.RUPJ_4JtMoizYGbgUy_SBQ.VrHworIoILJTwhhslMxYgQ,health-care-physicians,
920745090,3/30/2016 00:14:20,false,1941470392,,3/30/2016 00:07:19,false,clixsense,0.8235,34192482,MEX,31,Mérida,189.215.56.43,"bedside_manner
staff
wait_time",Great staff and no waiting. Dr. Johnson was super kind with wonderful bedside manner.,RATE_MDS.RUPJ_4JtMoizYGbgUy_SBQ.VrHworIoILJTwhhslMxYgQ,health-care-physicians,
920745091,3/29/2016 23:55:24,false,1941445431,,3/29/2016 23:48:36,false,clixsense,0.8235,34192482,MEX,31,Mérida,189.215.56.43,wait_time,seems that all he ever tells you anymore is that you weigh too much every time i make an appointment he is always running 20 min behind but then that turns into 1 hr. or more maybe he should not schedule so many greedy appointments at 1 time and whats up with notifying dmv does he think hes god or what never want to see him again or listen to his family problems i am paying him for a service not the other way around. if you want to see a doctor do not see him.,VITALS.2KziP01q6NGUeVxtJOSTNA.qYpRFVui_dAH1Q4pXQyLaw,health-care-physicians,
920745091,3/29/2016 23:57:45,false,1941448590,,3/29/2016 23:52:02,false,neodev,0.7895,34937431,VEN,19,Cumaná,190.38.117.81,"likely_to_recommend
wait_time",seems that all he ever tells you anymore is that you weigh too much every time i make an appointment he is always running 20 min behind but then that turns into 1 hr. or more maybe he should not schedule so many greedy appointments at 1 time and whats up with notifying dmv does he think hes god or what never want to see him again or listen to his family problems i am paying him for a service not the other way around. if you want to see a doctor do not see him.,VITALS.2KziP01q6NGUeVxtJOSTNA.qYpRFVui_dAH1Q4pXQyLaw,health-care-physicians,
920745091,3/30/2016 00:21:58,false,1941480345,,3/30/2016 00:19:24,false,clixsense,0.8571,32175836,PER,15,Lima,179.7.84.68,wait_time,seems that all he ever tells you anymore is that you weigh too much every time i make an appointment he is always running 20 min behind but then that turns into 1 hr. or more maybe he should not schedule so many greedy appointments at 1 time and whats up with notifying dmv does he think hes god or what never want to see him again or listen to his family problems i am paying him for a service not the other way around. if you want to see a doctor do not see him.,VITALS.2KziP01q6NGUeVxtJOSTNA.qYpRFVui_dAH1Q4pXQyLaw,health-care-physicians,
920745092,3/29/2016 23:39:31,false,1941423621,,3/29/2016 23:31:01,false,neodev,0.7692,31935141,VEN,25,Caracas,186.90.178.210,bedside_manner,Friendly caring doctor that takes time to listen and understand. Very pleased with him.,VITALS.LJwwKhypxccRzxask8_89Q.zyogjjBWjFa3Zt8IY6ImtQ,health-care-physicians,
920745092,3/29/2016 23:45:26,false,1941431585,,3/29/2016 23:40:31,false,neodev,0.8333,33750934,VEN,13,Barquisimeto,190.207.223.20,doctor_competence,Friendly caring doctor that takes time to listen and understand. Very pleased with him.,VITALS.LJwwKhypxccRzxask8_89Q.zyogjjBWjFa3Zt8IY6ImtQ,health-care-physicians,
920745092,3/30/2016 00:07:18,false,1941461200,,3/30/2016 00:00:57,false,clixsense,0.8235,34192482,MEX,31,Mérida,189.215.56.43,bedside_manner,Friendly caring doctor that takes time to listen and understand. Very pleased with him.,VITALS.LJwwKhypxccRzxask8_89Q.zyogjjBWjFa3Zt8IY6ImtQ,health-care-physicians,
920745092,3/30/2016 00:10:00,false,1941464735,,3/30/2016 00:09:09,false,neodev,0.8235,20555022,IND,07,Delhi,223.176.48.43,bedside_manner,Friendly caring doctor that takes time to listen and understand. Very pleased with him.,VITALS.LJwwKhypxccRzxask8_89Q.zyogjjBWjFa3Zt8IY6ImtQ,health-care-physicians,
920745092,3/30/2016 01:53:33,false,1941632048,,3/30/2016 01:50:10,false,neodev,0.8571,26653420,MYS,11,Miri,175.144.185.219,bedside_manner,Friendly caring doctor that takes time to listen and understand. Very pleased with him.,VITALS.LJwwKhypxccRzxask8_89Q.zyogjjBWjFa3Zt8IY6ImtQ,health-care-physicians,
920745092,3/30/2016 01:57:43,false,1941639375,,3/30/2016 01:54:36,false,clixsense,0.8571,32175836,PER,15,Lima,179.7.84.68,bedside_manner,Friendly caring doctor that takes time to listen and understand. Very pleased with him.,VITALS.LJwwKhypxccRzxask8_89Q.zyogjjBWjFa3Zt8IY6ImtQ,health-care-physicians,
920745093,3/29/2016 23:57:13,false,1941447973,,3/29/2016 23:51:01,false,neodev,0.8148,36750267,SRB,00,Belgrade,94.189.184.151,doctor_competence,Dr. Hoffman is a wonderful family practice physician. I would have stayed with her forever but changed insurance and she wasn't a preferred provider on my new plan.,INSIDER_PAGES.DDqKoNIXaTdPd83AOBTUhQ.review_10300791828,health-care-physicians,
920745093,3/30/2016 00:00:25,false,1941451680,,3/29/2016 23:57:35,false,neodev,0.8333,33750934,VEN,13,Barquisimeto,190.207.223.20,doctor_competence,Dr. Hoffman is a wonderful family practice physician. I would have stayed with her forever but changed insurance and she wasn't a preferred provider on my new plan.,INSIDER_PAGES.DDqKoNIXaTdPd83AOBTUhQ.review_10300791828,health-care-physicians,
920745093,3/30/2016 00:27:30,false,1941488141,,3/30/2016 00:22:14,false,clixsense,0.8571,32175836,PER,15,Lima,179.7.84.68,bedside_manner,Dr. Hoffman is a wonderful family practice physician. I would have stayed with her forever but changed insurance and she wasn't a preferred provider on my new plan.,INSIDER_PAGES.DDqKoNIXaTdPd83AOBTUhQ.review_10300791828,health-care-physicians,
920745093,3/30/2016 00:31:25,false,1941493279,,3/30/2016 00:27:52,false,neodev,0.7895,34937431,VEN,19,Cumaná,190.38.117.81,doctor_competence,Dr. Hoffman is a wonderful family practice physician. I would have stayed with her forever but changed insurance and she wasn't a preferred provider on my new plan.,INSIDER_PAGES.DDqKoNIXaTdPd83AOBTUhQ.review_10300791828,health-care-physicians,
920745094,3/30/2016 00:07:16,false,1941461141,,3/30/2016 00:05:38,false,neodev,0.8235,20555022,IND,07,Delhi,223.176.48.43,bedside_manner,"I want to thank Dr. Connaughton who treated me with true compassion and helped to see me through a very difficult time with my problem of a fistula.Thanks to his knowledge, efforts, and time spent on me, I recovered and healed, and that's the greatest gift. Thank You!",VITALS.SfIp3tMZW6aWkUvrn1zwBg.yznjjGcFNn9ycDRUj_ci4w,health-care-physicians,
